Transaction ID,User ID,Transaction Date,Transaction Time,Product ID,Product Price,Quantity,Discount Applied,Payment Method,User Age,User Gender,User Location,User Membership Status,Device Used,Referral Source,Transaction Status,User Tenure,Product Category,Amount
186,28458,2023-11-26,07:35:14,1005,84.35,3,20,Credit Card,25,Female,Heraklion,Premium,Mobile,Social Media,Completed,14,Clothing,253.04999999999998
187,10576,2023-01-20,21:00:30,1038,96.7,2,25,Credit Card,43,Male,Athens,Premium,Desktop,Social Media,Completed,18,Electronics,193.4
188,8981,2023-12-16,17:16:30,1050,55.9,3,5,Credit Card,33,Female,Athens,Premium,Desktop,Social Media,Completed,20,Clothing,167.7
189,21584,2023-12-17,04:32:09,1074,81.0,2,10,Credit Card,27,Male,Athens,Premium,Desktop,Social Media,Completed,17,Electronics,162.0
190,23952,2023-01-20,22:52:13,1011,81.45,3,10,Credit Card,29,Male,Heraklion,Regular,Desktop,Social Media,Completed,37,Clothing,244.35000000000002
191,7627,2023-03-27,07:31:23,1067,109.69,4,5,Credit Card,43,Male,Patras,Regular,Mobile,Organic,Completed,45,Clothing,438.76
192,10079,2023-12-03,11:06:36,1082,138.6,4,5,Credit Card,30,Male,Athens,Regular,Desktop,Social Media,Completed,22,Clothing,554.4
193,19760,2023-09-22,01:53:13,1081,75.8,2,5,Credit Card,40,Male,Chalkida,Premium,Mobile,Social Media,Completed,20,Clothing,151.6
194,8122,2023-11-21,09:47:46,1070,97.1,2,0,Credit Card,31,Male,Athens,Premium,Mobile,Referral,Completed,31,Home & Kitchen,194.2
195,27887,2023-10-21,11:24:44,1001,93.8,4,10,Credit Card,32,Male,Chalkida,Premium,Mobile,Social Media,Completed,44,Sports,375.2
196,1414,2023-12-04,21:36:04,1054,78.4,2,5,Credit Card,30,Male,Chalkida,Regular,Desktop,Social Media,Completed,49,Home & Kitchen,156.8
197,25470,2023-04-20,21:58:53,1057,136.8,1,10,PayPal,41,Male,Athens,Premium,Desktop,Social Media,Completed,56,Clothing,136.8
198,13379,2023-12-08,19:39:39,1053,122.9,2,5,Credit Card,43,Male,Athens,Premium,Desktop,Social Media,Completed,54,Home & Kitchen,245.8
199,2233,2023-01-21,20:46:35,1020,91.4,2,25,Credit Card,26,Male,Athens,Premium,Desktop,Organic,Completed,16,Sports,182.8
200,25113,2023-03-07,22:55:09,1015,90.1,2,20,Credit Card,30,Female,Athens,Premium,Desktop,Social Media,Completed,41,Sports,180.2
201,20827,2023-12-05,12:59:38,1008,157.7,1,15,Debit Card,31,Female,Athens,Premium,Mobile,Organic,Completed,26,Clothing,157.7
202,16228,2023-11-22,13:09:54,1088,60.290000000000006,4,5,Credit Card,24,Male,Heraklion,Regular,Mobile,Social Media,Completed,48,Clothing,241.16000000000003
203,8149,2023-05-08,03:50:49,1033,81.55,1,5,PayPal,36,Male,Patras,Regular,Mobile,Social Media,Completed,53,Clothing,81.55
204,6554,2023-12-18,13:51:42,1099,111.6,4,5,Credit Card,39,Male,Athens,Premium,Mobile,Social Media,Completed,44,Sports,446.4
205,19154,2023-03-28,05:47:29,1085,87.89,2,25,Credit Card,27,Male,Chalkida,Premium,Mobile,Social Media,Completed,46,Sports,175.78
206,6330,2023-02-15,00:11:40,1074,197.1,4,5,Credit Card,30,Female,Athens,Premium,Desktop,Social Media,Completed,41,Clothing,788.4
207,24936,2023-09-14,10:38:43,1068,108.0,2,5,Debit Card,42,Male,Athens,Premium,Mobile,Social Media,Completed,54,Clothing,216.0
208,7924,2023-09-23,11:52:53,1024,98.2,2,5,Credit Card,30,Female,Athens,Regular,Mobile,Social Media,Completed,51,Clothing,196.4
209,25756,2023-09-19,16:21:51,1015,82.9,4,5,Credit Card,37,Male,Athens,Regular,Mobile,Social Media,Canceled,57,Sports,331.6
210,7961,2023-08-19,20:41:56,1012,73.29,1,0,Credit Card,30,Male,Chalkida,Premium,Mobile,Referral,Completed,29,Electronics,73.29
211,12025,2023-02-04,16:52:54,1027,114.4,4,0,Credit Card,27,Male,Athens,Regular,Mobile,Social Media,Completed,21,Sports,457.6
212,10753,2023-08-30,05:36:10,1092,118.4,3,10,Credit Card,40,Male,Athens,Premium,Mobile,Social Media,Completed,41,Electronics,355.20000000000005
213,13548,2023-12-01,14:46:58,1022,58.690000000000005,2,20,Credit Card,39,Male,Patras,Premium,Desktop,Social Media,Completed,33,Sports,117.38000000000001
214,22725,2023-12-22,13:29:26,1099,73.79,2,5,Credit Card,27,Male,Heraklion,Regular,Desktop,Referral,Canceled,22,Home & Kitchen,147.58
215,23119,2023-04-01,09:27:36,1014,99.2,2,5,Debit Card,25,Male,Athens,Regular,Mobile,Social Media,Completed,8,Books,198.4
216,19681,2023-12-16,08:35:54,1078,81.99000000000001,2,30,Debit Card,38,Female,Patras,Premium,Desktop,Organic,Completed,54,Clothing,163.98000000000002
217,9316,2023-05-01,04:03:18,1035,87.0,2,5,Credit Card,37,Female,Athens,Premium,Mobile,Social Media,Completed,2,Clothing,174.0
218,2313,2023-02-03,17:50:04,1099,106.6,4,20,Credit Card,24,Female,Athens,Premium,Mobile,Social Media,Completed,39,Clothing,426.4
219,16736,2023-12-19,03:30:06,1035,98.4,3,15,Credit Card,27,Female,Athens,Premium,Mobile,Social Media,Completed,50,Electronics,295.20000000000005
220,10714,2023-08-30,14:34:39,1019,119.7,1,5,Credit Card,40,Male,Athens,Regular,Desktop,Organic,Completed,53,Home & Kitchen,119.7
221,28679,2023-01-26,11:39:40,1008,70.3,3,20,Credit Card,28,Male,Athens,Premium,Desktop,Social Media,Completed,45,Home & Kitchen,210.89999999999998
222,9617,2023-01-18,12:23:35,1019,91.2,1,5,Credit Card,31,Female,Athens,Premium,Desktop,Social Media,Completed,22,Sports,91.2
223,10048,2023-01-29,02:00:03,1043,118.2,1,25,Credit Card,33,Female,Athens,Premium,Desktop,Social Media,Completed,24,Clothing,118.2
224,7487,2023-08-05,16:31:43,1019,100.0,1,5,Credit Card,31,Female,Heraklion,Premium,Mobile,Social Media,Completed,15,Clothing,100.0
225,23155,2023-02-04,23:37:12,1085,77.35,2,5,Debit Card,31,Female,Patras,Regular,Mobile,Social Media,Completed,36,Clothing,154.7
226,9837,2023-06-11,14:27:40,1075,54.25,2,10,PayPal,33,Female,Chalkida,Regular,Desktop,Referral,Completed,47,Clothing,108.5
227,13922,2023-11-27,02:32:25,1058,102.8,2,25,Credit Card,39,Male,Athens,Premium,Desktop,Referral,Completed,56,Sports,205.6
228,29081,2023-12-11,01:55:38,1027,136.7,2,5,Credit Card,28,Male,Athens,Premium,Mobile,Referral,Completed,55,Books,273.4
229,21707,2023-12-21,14:59:51,1070,86.7,1,0,Credit Card,42,Female,Athens,Regular,Desktop,Social Media,Pending,9,Home & Kitchen,86.7
230,26207,2023-09-08,18:13:54,1096,64.69,2,5,PayPal,33,Male,Patras,Premium,Desktop,Social Media,Completed,30,Books,129.38
231,23455,2023-08-26,13:58:25,1060,124.7,4,5,Debit Card,27,Female,Athens,Premium,Desktop,Social Media,Completed,38,Clothing,498.8
232,22031,2023-02-04,09:56:51,1089,111.14999999999999,2,10,Credit Card,35,Female,Patras,Premium,Mobile,Organic,Completed,50,Clothing,222.29999999999998
233,23815,2023-12-13,03:04:52,1082,110.8,2,20,Credit Card,36,Female,Athens,Premium,Desktop,Social Media,Completed,49,Home & Kitchen,221.6
234,10128,2023-03-05,21:50:41,1028,95.8,1,30,Credit Card,35,Male,Athens,Premium,Mobile,Social Media,Completed,19,Electronics,95.8
235,4995,2023-09-04,04:12:50,1033,77.1,1,30,Credit Card,35,Male,Athens,Premium,Desktop,Social Media,Completed,16,Electronics,77.1
236,1728,2023-02-03,14:36:15,1093,86.0,2,5,Credit Card,31,Male,Heraklion,Premium,Mobile,Social Media,Completed,29,Books,172.0
237,6610,2023-09-06,17:32:20,1015,66.69,2,5,Credit Card,24,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,22,Books,133.38
238,22779,2023-02-09,10:57:43,1037,116.5,2,5,Debit Card,24,Male,Athens,Premium,Mobile,Social Media,Completed,28,Electronics,233.0
239,26095,2023-08-24,04:55:25,1081,131.2,2,15,PayPal,40,Male,Athens,Regular,Mobile,Social Media,Completed,6,Electronics,262.4
240,6105,2023-09-06,01:26:06,1043,80.6,2,5,Credit Card,40,Male,Athens,Regular,Mobile,Social Media,Completed,48,Electronics,161.2
241,3050,2023-08-16,21:48:25,1014,96.95,2,5,Credit Card,38,Male,Thessaloniki,Regular,Desktop,Social Media,Completed,13,Books,193.9
242,3098,2023-04-18,11:08:57,1058,88.05,4,5,Credit Card,25,Male,Patras,Regular,Desktop,Social Media,Canceled,33,Electronics,352.2
243,23921,2023-08-24,09:47:49,1062,69.6,2,20,Credit Card,42,Male,Athens,Premium,Desktop,Social Media,Completed,45,Clothing,139.2
244,23277,2023-02-27,12:20:47,1047,80.75,1,5,Debit Card,28,Female,Thessaloniki,Regular,Desktop,Social Media,Completed,27,Clothing,80.75
245,12844,2023-12-16,06:19:49,1030,136.3,2,0,Debit Card,37,Male,Athens,Premium,Desktop,Social Media,Completed,52,Sports,272.6
246,23760,2023-12-16,14:06:18,1043,55.290000000000006,1,5,Credit Card,38,Male,Heraklion,Regular,Mobile,Referral,Pending,2,Sports,55.290000000000006
247,1924,2023-12-15,00:02:21,1020,121.9,2,5,PayPal,27,Female,Athens,Regular,Desktop,Social Media,Completed,28,Clothing,243.8
248,8522,2023-11-30,18:34:21,1046,100.5,1,30,Credit Card,42,Male,Athens,Premium,Mobile,Social Media,Pending,3,Sports,100.5
249,8604,2023-01-24,09:05:44,1081,144.1,2,5,Debit Card,40,Male,Athens,Premium,Desktop,Social Media,Completed,18,Books,288.2
250,23977,2023-04-02,16:33:36,1050,101.5,2,0,Credit Card,39,Male,Athens,Regular,Mobile,Social Media,Completed,33,Home & Kitchen,203.0
251,20159,2023-09-24,11:35:27,1002,90.0,4,5,Credit Card,29,Female,Athens,Regular,Desktop,Social Media,Completed,36,Electronics,360.0
252,28947,2023-12-11,22:26:51,1078,135.7,2,5,Credit Card,36,Male,Athens,Regular,Mobile,Referral,Pending,40,Books,271.4
253,15965,2023-05-10,15:52:27,1043,88.5,2,5,Credit Card,34,Male,Athens,Regular,Mobile,Social Media,Completed,44,Electronics,177.0
254,25882,2023-09-23,06:52:58,1055,92.0,3,15,Credit Card,40,Female,Athens,Premium,Mobile,Social Media,Completed,30,Clothing,276.0
255,5544,2023-09-19,15:13:56,1073,111.0,2,0,Credit Card,24,Male,Athens,Regular,Mobile,Social Media,Completed,19,Home & Kitchen,222.0
256,27469,2023-11-28,23:16:16,1002,104.7,2,25,Credit Card,33,Male,Athens,Premium,Desktop,Social Media,Completed,18,Sports,209.4
257,25509,2023-12-11,01:55:42,1018,96.79,1,30,Credit Card,27,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,36,Clothing,96.79
258,8783,2023-12-17,09:46:58,1076,139.3,2,10,Credit Card,26,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,17,Clothing,278.6
259,5343,2023-09-04,10:15:51,1005,120.1,2,15,Credit Card,28,Male,Athens,Premium,Mobile,Social Media,Completed,52,Clothing,240.2
260,25272,2023-02-01,11:47:10,1073,110.5,2,5,Credit Card,24,Male,Athens,Premium,Desktop,Organic,Completed,40,Home & Kitchen,221.0
261,11006,2023-09-01,20:59:53,1048,167.3,1,5,PayPal,37,Female,Athens,Premium,Mobile,Social Media,Completed,27,Electronics,167.3
262,18483,2023-11-26,05:15:45,1054,135.6,2,5,PayPal,32,Male,Athens,Premium,Mobile,Social Media,Completed,35,Books,271.2
263,20519,2023-03-16,23:44:30,1055,70.05,4,5,Credit Card,38,Male,Heraklion,Premium,Desktop,Social Media,Completed,7,Books,280.2
264,26277,2023-11-26,08:28:06,1060,108.6,2,20,Credit Card,38,Male,Athens,Premium,Desktop,Organic,Completed,57,Clothing,217.2
265,1388,2023-12-01,11:55:54,1046,120.8,4,25,Credit Card,35,Female,Athens,Premium,Desktop,Social Media,Pending,38,Sports,483.2
266,9476,2023-12-09,13:25:25,1065,74.59,1,10,PayPal,42,Male,Chalkida,Regular,Mobile,Social Media,Completed,38,Books,74.59
267,11669,2023-03-15,19:01:42,1047,131.0,2,25,Credit Card,35,Male,Athens,Premium,Mobile,Social Media,Completed,23,Sports,262.0
268,22603,2023-12-21,23:33:47,1082,103.0,2,0,Credit Card,33,Male,Patras,Premium,Desktop,Social Media,Completed,15,Sports,206.0
269,9448,2023-12-23,06:02:03,1037,151.2,2,20,Credit Card,24,Male,Athens,Premium,Desktop,Social Media,Completed,42,Home & Kitchen,302.4
270,20716,2023-05-22,15:45:56,1095,99.14999999999999,1,15,Credit Card,25,Male,Patras,Premium,Desktop,Social Media,Completed,49,Books,99.14999999999999
271,20298,2023-08-31,07:21:15,1079,86.79,2,5,Credit Card,30,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,21,Clothing,173.58
272,7894,2023-01-31,11:35:49,1023,137.8,2,5,Credit Card,33,Female,Athens,Regular,Mobile,Social Media,Completed,24,Clothing,275.6
273,18859,2023-09-01,18:03:31,1059,157.7,4,20,Credit Card,35,Male,Athens,Premium,Desktop,Social Media,Completed,2,Sports,630.8
274,18026,2023-07-16,08:34:50,1063,109.9,2,15,Credit Card,26,Male,Athens,Premium,Mobile,Social Media,Completed,4,Books,219.8
275,17441,2023-01-27,04:59:21,1032,44.59,2,5,Credit Card,31,Male,Heraklion,Regular,Mobile,Organic,Completed,12,Books,89.18
276,2649,2023-06-11,12:20:54,1082,67.6,2,25,Credit Card,34,Male,Patras,Premium,Mobile,Social Media,Completed,8,Books,135.2
277,2342,2023-05-14,15:43:10,1047,103.95,1,5,Credit Card,43,Male,Chalkida,Regular,Desktop,Social Media,Completed,46,Home & Kitchen,103.95
278,6254,2023-12-02,10:22:41,1038,127.5,2,5,PayPal,31,Female,Athens,Premium,Desktop,Social Media,Completed,44,Clothing,255.0
279,10362,2023-08-27,00:52:10,1043,142.7,2,5,Credit Card,24,Male,Athens,Premium,Mobile,Social Media,Completed,52,Sports,285.4
280,4306,2023-12-03,02:35:02,1062,76.7,2,5,Credit Card,36,Male,Athens,Regular,Desktop,Organic,Completed,16,Sports,153.4
281,3048,2023-08-26,08:10:41,1086,93.8,3,25,PayPal,26,Male,Athens,Premium,Mobile,Social Media,Completed,16,Sports,281.4
282,11953,2023-01-26,18:07:31,1015,99.4,1,25,Credit Card,36,Male,Athens,Premium,Mobile,Organic,Completed,29,Sports,99.4
283,16060,2023-11-28,18:51:40,1094,84.5,1,15,Credit Card,41,Male,Athens,Regular,Mobile,Social Media,Completed,14,Home & Kitchen,84.5
284,16165,2023-02-22,02:41:40,1059,98.39,2,5,Credit Card,38,Male,Thessaloniki,Regular,Desktop,Social Media,Completed,34,Sports,196.78
285,3261,2023-08-29,17:08:39,1064,125.5,2,0,Credit Card,24,Male,Athens,Premium,Desktop,Social Media,Completed,6,Home & Kitchen,251.0
286,10131,2023-11-28,07:38:02,1001,73.3,2,5,Credit Card,32,Female,Thessaloniki,Regular,Mobile,Social Media,Completed,4,Home & Kitchen,146.6
287,6965,2023-12-06,20:38:51,1027,105.0,4,30,PayPal,35,Female,Athens,Premium,Mobile,Social Media,Completed,5,Clothing,420.0
288,16246,2023-01-15,19:33:45,1035,121.79,2,10,Credit Card,24,Male,Patras,Premium,Desktop,Social Media,Completed,25,Sports,243.58
289,12239,2023-08-22,22:19:33,1025,147.7,2,15,Credit Card,38,Male,Athens,Regular,Mobile,Referral,Completed,13,Clothing,295.4
290,6682,2023-11-25,15:24:31,1026,80.79,2,0,Credit Card,32,Male,Thessaloniki,Regular,Mobile,Social Media,Completed,6,Sports,161.58
291,9898,2023-08-18,07:45:31,1037,205.2,1,5,Credit Card,37,Male,Athens,Premium,Desktop,Social Media,Completed,33,Electronics,205.2
292,14589,2023-11-29,16:31:18,1001,78.2,2,10,Credit Card,39,Female,Thessaloniki,Regular,Mobile,Social Media,Completed,39,Electronics,156.4
293,12788,2023-01-16,04:16:40,1046,171.1,1,5,Credit Card,36,Male,Athens,Premium,Mobile,Social Media,Completed,24,Clothing,171.1
294,21435,2023-11-27,12:35:46,1039,50.89,1,5,Credit Card,32,Female,Patras,Regular,Mobile,Referral,Completed,29,Home & Kitchen,50.89
295,13361,2023-12-19,14:18:55,1010,142.1,2,25,Credit Card,38,Male,Athens,Premium,Mobile,Organic,Completed,43,Electronics,284.2
296,11345,2023-11-30,06:48:41,1058,114.9,2,5,Credit Card,38,Male,Athens,Premium,Desktop,Referral,Completed,36,Sports,229.8
297,18302,2023-09-23,07:58:32,1072,134.5,3,5,Credit Card,40,Male,Athens,Regular,Desktop,Organic,Completed,41,Home & Kitchen,403.5
298,28036,2023-09-04,13:02:13,1098,142.5,2,5,Credit Card,31,Male,Athens,Regular,Mobile,Social Media,Completed,24,Clothing,285.0
299,11149,2023-12-12,11:19:15,1092,130.0,2,0,Credit Card,32,Male,Athens,Regular,Mobile,Social Media,Completed,53,Electronics,260.0
300,12235,2023-12-22,14:37:24,1099,81.0,2,5,PayPal,40,Male,Chalkida,Premium,Desktop,Social Media,Completed,45,Home & Kitchen,162.0
301,4500,2023-08-17,15:21:07,1077,77.39,1,5,Credit Card,27,Male,Heraklion,Regular,Mobile,Social Media,Completed,11,Home & Kitchen,77.39
302,15121,2023-09-01,04:38:39,1096,79.25,3,5,Credit Card,38,Male,Chalkida,Regular,Desktop,Social Media,Completed,32,Clothing,237.75
303,22507,2023-12-14,22:51:31,1055,110.45,3,5,Credit Card,31,Female,Thessaloniki,Regular,Mobile,Social Media,Completed,1,Clothing,331.35
304,2172,2023-12-05,22:33:24,1074,91.4,2,5,Debit Card,41,Male,Athens,Regular,Desktop,Referral,Completed,8,Books,182.8
305,11951,2023-12-15,11:35:51,1098,102.6,1,5,Credit Card,31,Male,Athens,Regular,Desktop,Organic,Completed,22,Books,102.6
306,1145,2023-01-23,02:39:14,1042,154.1,2,15,Credit Card,30,Male,Athens,Premium,Desktop,Social Media,Completed,17,Clothing,308.2
307,22631,2023-09-18,00:51:28,1037,127.14999999999999,4,30,Credit Card,41,Male,Thessaloniki,Premium,Mobile,Organic,Completed,54,Sports,508.59999999999997
308,25111,2023-12-21,16:44:30,1036,120.4,4,5,Credit Card,26,Male,Athens,Regular,Mobile,Organic,Completed,22,Electronics,481.6
309,9725,2023-08-19,03:58:50,1020,109.4,2,25,Credit Card,28,Female,Athens,Premium,Mobile,Social Media,Completed,45,Clothing,218.8
310,20756,2023-12-08,11:34:22,1080,129.2,1,5,PayPal,34,Male,Athens,Regular,Mobile,Social Media,Completed,16,Sports,129.2
311,13953,2023-09-26,02:57:28,1049,126.5,2,15,Credit Card,35,Male,Athens,Premium,Mobile,Social Media,Completed,10,Sports,253.0
312,24857,2023-12-10,07:41:51,1008,151.8,2,10,Credit Card,40,Female,Athens,Regular,Desktop,Social Media,Completed,46,Clothing,303.6
313,1221,2023-08-01,00:42:48,1006,102.3,2,10,PayPal,41,Female,Athens,Regular,Mobile,Social Media,Completed,2,Clothing,204.6
314,25029,2023-09-27,13:08:25,1018,121.8,2,20,Credit Card,43,Female,Athens,Premium,Desktop,Referral,Completed,13,Sports,243.6
315,5010,2023-05-21,10:18:44,1065,135.4,2,15,Credit Card,24,Male,Athens,Regular,Mobile,Referral,Completed,8,Sports,270.8
316,24346,2023-12-02,09:38:50,1060,131.1,4,5,Debit Card,30,Male,Athens,Regular,Desktop,Social Media,Completed,21,Electronics,524.4
317,15130,2023-12-06,23:40:03,1088,77.4,2,5,Debit Card,29,Male,Chalkida,Premium,Mobile,Social Media,Completed,45,Electronics,154.8
318,16273,2023-11-26,06:55:58,1072,118.5,2,10,Credit Card,40,Male,Athens,Regular,Desktop,Social Media,Completed,11,Clothing,237.0
319,13738,2023-09-01,03:20:06,1062,75.7,2,20,Credit Card,36,Female,Chalkida,Premium,Desktop,Social Media,Completed,37,Home & Kitchen,151.4
320,8581,2023-12-12,22:20:09,1066,65.0,2,5,Debit Card,28,Male,Athens,Premium,Mobile,Referral,Completed,42,Sports,130.0
321,3186,2023-01-28,04:18:52,1008,67.75,4,5,Credit Card,42,Female,Chalkida,Regular,Mobile,Social Media,Pending,50,Clothing,271.0
322,11110,2023-08-19,23:13:37,1086,140.4,2,5,PayPal,39,Female,Athens,Premium,Mobile,Referral,Completed,18,Clothing,280.8
323,14867,2023-12-14,09:28:31,1058,125.5,1,0,Credit Card,26,Male,Athens,Premium,Desktop,Social Media,Completed,27,Books,125.5
324,3591,2023-08-21,00:13:11,1040,97.1,2,5,Credit Card,27,Female,Athens,Premium,Mobile,Social Media,Completed,18,Clothing,194.2
325,21010,2023-08-08,15:53:00,1015,84.14999999999999,2,15,Credit Card,29,Female,Chalkida,Premium,Desktop,Social Media,Completed,45,Clothing,168.29999999999998
326,25685,2023-08-17,00:41:15,1012,170.0,2,25,Credit Card,26,Male,Athens,Premium,Mobile,Social Media,Completed,3,Electronics,340.0
327,12561,2023-02-03,15:17:22,1046,131.2,1,15,PayPal,25,Male,Athens,Premium,Mobile,Social Media,Completed,52,Home & Kitchen,131.2
328,1700,2023-11-26,20:52:43,1074,125.3,4,5,PayPal,29,Male,Athens,Premium,Desktop,Social Media,Completed,6,Electronics,501.2
329,7268,2023-09-20,11:58:33,1020,83.6,2,0,Credit Card,35,Male,Athens,Regular,Mobile,Social Media,Completed,2,Home & Kitchen,167.2
330,23010,2023-08-26,13:26:17,1001,149.1,2,25,Credit Card,24,Male,Athens,Premium,Desktop,Social Media,Completed,21,Books,298.2
331,11214,2023-07-07,06:03:36,1076,156.6,4,10,Credit Card,30,Male,Athens,Regular,Mobile,Organic,Completed,46,Sports,626.4
332,28585,2023-01-21,08:18:59,1027,102.5,2,5,Debit Card,42,Male,Patras,Premium,Mobile,Social Media,Completed,27,Books,205.0
333,12415,2023-11-30,05:41:53,1032,111.9,4,20,Credit Card,27,Male,Athens,Premium,Desktop,Social Media,Completed,12,Books,447.6
334,10834,2023-09-11,09:23:27,1097,63.3,1,5,Credit Card,24,Male,Heraklion,Regular,Mobile,Organic,Completed,8,Home & Kitchen,63.3
335,17884,2023-01-30,13:52:04,1086,93.89,3,25,Credit Card,37,Female,Patras,Premium,Desktop,Referral,Completed,29,Clothing,281.67
336,25207,2023-09-20,11:38:17,1082,137.7,4,5,PayPal,41,Male,Athens,Regular,Mobile,Social Media,Completed,1,Clothing,550.8
337,26802,2023-11-27,14:39:38,1030,147.5,2,30,Debit Card,43,Male,Athens,Premium,Desktop,Social Media,Completed,24,Sports,295.0
338,1252,2023-04-22,10:22:36,1044,59.7,2,25,PayPal,32,Female,Athens,Premium,Desktop,Organic,Completed,54,Clothing,119.4
339,27487,2023-12-15,03:56:45,1091,114.8,1,5,Credit Card,41,Male,Athens,Regular,Desktop,Social Media,Completed,31,Books,114.8
340,26759,2023-12-16,16:15:27,1079,165.8,2,0,Debit Card,25,Female,Athens,Premium,Desktop,Social Media,Completed,5,Electronics,331.6
341,6615,2023-05-10,05:24:24,1053,126.2,2,10,Debit Card,33,Male,Athens,Premium,Mobile,Social Media,Completed,59,Clothing,252.4
342,20248,2023-11-08,17:05:18,1002,68.8,2,15,Credit Card,28,Male,Chalkida,Premium,Desktop,Social Media,Completed,14,Home & Kitchen,137.6
343,8112,2023-09-06,21:53:15,1099,130.9,2,5,Credit Card,26,Male,Athens,Premium,Mobile,Social Media,Canceled,22,Clothing,261.8
344,7234,2023-12-08,03:51:47,1026,140.2,2,5,PayPal,28,Male,Athens,Premium,Desktop,Social Media,Completed,28,Clothing,280.4
